c0_left	 c0_right	 c_front	 c_back	 c_mean	 dcdx_mean	 p0	 dNu	 pfavg	 pbavg
4.75468e-005	0	4.27082e-006	3.97134e-006	4.12108e-006	0.0299481	7.94328e-009	0.00771708	0.121825	0.119583
4.75468e-005	0	3.19605e-006	2.94734e-006	3.0717e-006	0.0248708	1e-008	0.00682188	0.0938009	0.0918197
4.75468e-005	0	2.30504e-006	2.10557e-006	2.2053e-006	0.0199478	1.25893e-008	0.00576985	0.0692514	0.0675758
4.75468e-005	0	1.59587e-006	1.44211e-006	1.51899e-006	0.0153767	1.58489e-008	0.00464346	0.048813	0.0474645
4.75468e-005	0	1.05608e-006	9.42739e-007	9.99408e-007	0.0113336	1.99526e-008	0.00353822	0.032709	0.0316815
4.75468e-005	0	6.64703e-007	5.85266e-007	6.24985e-007	0.00794366	2.51189e-008	0.00254092	0.0207423	0.0200045
4.75468e-005	0	3.95706e-007	3.43077e-007	3.69392e-007	0.00526289	3.16228e-008	0.00171188	0.0123868	0.0118898
4.75468e-005	0	2.21507e-007	1.88751e-007	2.05129e-007	0.00327569	3.98107e-008	0.00107712	0.00693045	0.00661774
4.75468e-005	0	1.15897e-007	9.68627e-008	1.0638e-007	0.00190347	5.01187e-008	0.000630015	0.00361402	0.00343113
4.75468e-005	0	5.63677e-008	4.61005e-008	5.12341e-008	0.00102672	6.30957e-008	0.000341074	0.00174795	0.00164894
4.75468e-005	0	2.53823e-008	2.02635e-008	2.28229e-008	0.000511874	7.94328e-008	0.000170365	0.000781384	0.000731937
4.75468e-005	0	1.05761e-008	8.21965e-009	9.39789e-009	0.000235648	1e-007	7.85002e-005	0.000322775	0.000299994
4.75468e-005	0	4.10128e-009	3.09431e-009	3.59779e-009	0.000100697	1.25893e-007	3.35577e-005	0.000123946	0.000114209
4.75468e-005	0	1.50213e-009	1.09708e-009	1.29961e-009	4.05049e-005	1.58489e-007	1.35005e-005	4.49089e-005	4.0992e-005
4.75468e-005	0	5.32796e-010	3.7571e-010	4.54253e-010	1.57086e-005	1.99526e-007	5.23603e-006	1.57452e-005	1.42262e-005
4.75468e-005	0	1.88337e-010	1.27973e-010	1.58155e-010	6.03642e-006	2.51189e-007	2.01212e-006	5.4987e-006	4.91503e-006
4.75468e-005	0	6.7887e-011	4.44025e-011	5.61448e-011	2.34846e-006	3.16228e-007	7.82816e-007	1.95793e-006	1.73086e-006
4.75468e-005	0	2.54055e-011	1.59921e-011	2.06988e-011	9.41348e-007	3.98107e-007	3.13782e-007	7.23986e-007	6.32961e-007
4.75468e-005	0	1.01122e-011	6.11963e-012	8.11592e-012	3.99259e-007	5.01187e-007	1.33086e-007	2.84729e-007	2.46119e-007
4.75468e-005	0	4.42594e-012	2.5619e-012	3.49392e-012	1.86405e-007	6.30957e-007	6.21348e-008	1.22954e-007	1.0493e-007
4.75468e-005	0	2.19121e-012	1.20051e-012	1.69586e-012	9.907e-008	7.94328e-007	3.30233e-008	5.98551e-008	5.02823e-008
4.75468e-005	0	1.2347e-012	6.3233e-013	9.33516e-013	6.02371e-008	1e-006	2.0079e-008	3.303e-008	2.72171e-008
4.75468e-005	0	7.76231e-013	3.67824e-013	5.72027e-013	4.08407e-008	1.25893e-006	1.36136e-008	2.02753e-008	1.6341e-008
4.75468e-005	0	5.27844e-013	2.29743e-013	3.78793e-013	2.98101e-008	1.58489e-006	9.93669e-009	1.34402e-008	1.05738e-008
4.75468e-005	0	3.7922e-013	1.50703e-013	2.64962e-013	2.28517e-008	1.99526e-006	7.61722e-009	9.40437e-009	7.21133e-009
4.75468e-005	0	2.84621e-013	1.02695e-013	1.93658e-013	1.81926e-008	2.51189e-006	6.06419e-009	6.87037e-009	5.12807e-009
4.75468e-005	0	2.22492e-013	7.23877e-014	1.4744e-013	1.50104e-008	3.16228e-006	5.00347e-009	5.22231e-009	3.78812e-009
4.75468e-005	0	1.80686e-013	5.24063e-014	1.16546e-013	1.2828e-008	3.98107e-006	4.276e-009	4.11282e-009	2.89077e-009
4.75468e-005	0	1.51367e-013	3.84352e-014	9.49013e-014	1.12932e-008	5.01187e-006	3.7644e-009	3.32385e-009	2.25254e-009
4.75468e-005	0	1.29578e-013	2.81614e-014	7.88697e-014	1.01417e-008	6.30957e-006	3.38056e-009	2.7262e-009	1.76993e-009
4.75468e-005	0	1.12114e-013	2.04264e-014	6.627e-014	9.16873e-009	7.94328e-006	3.05624e-009	2.24697e-009	1.38912e-009
4.75468e-005	0	9.6508e-014	1.45698e-014	5.55389e-014	8.19381e-009	1e-005	2.73127e-009	1.83944e-009	1.0792e-009
7.53566e-005	0	3.80935e-005	3.69884e-005	3.7541e-005	0.110505	1e-011	0.00726773	0.556846	0.554735
7.53566e-005	0	3.8057e-005	3.69523e-005	3.75047e-005	0.11047	1.25893e-011	0.0072732	0.556608	0.554496
7.53566e-005	0	3.80112e-005	3.6907e-005	3.74591e-005	0.110425	1.58489e-011	0.00728007	0.556309	0.554194
7.53566e-005	0	3.79537e-005	3.685e-005	3.74019e-005	0.110368	1.99526e-011	0.00728871	0.555932	0.553815
7.53566e-005	0	3.78815e-005	3.67785e-005	3.733e-005	0.110297	2.51189e-011	0.00729958	0.555459	0.553339
7.53566e-005	0	3.77909e-005	3.66888e-005	3.72399e-005	0.110208	3.16228e-011	0.00731323	0.554863	0.552739
7.53566e-005	0	3.76774e-005	3.65764e-005	3.71269e-005	0.110096	3.98107e-011	0.00733039	0.554115	0.551986
7.53566e-005	0	3.75353e-005	3.64357e-005	3.69855e-005	0.109954	5.01187e-011	0.00735193	0.553174	0.551039
7.53566e-005	0	3.73576e-005	3.62599e-005	3.68088e-005	0.109777	6.30957e-011	0.00737896	0.551993	0.54985
7.53566e-005	0	3.7136e-005	3.60405e-005	3.65882e-005	0.109554	7.94328e-011	0.00741285	0.55051	0.548357
7.53566e-005	0	3.68601e-005	3.57673e-005	3.63137e-005	0.109275	1e-010	0.00745528	0.548651	0.546486
7.53566e-005	0	3.65176e-005	3.54284e-005	3.5973e-005	0.108924	1.25893e-010	0.00750834	0.546322	0.544141
7.53566e-005	0	3.60939e-005	3.5009e-005	3.55514e-005	0.108485	1.58489e-010	0.00757457	0.543406	0.541206
7.53566e-005	0	3.55719e-005	3.44926e-005	3.50322e-005	0.107936	1.99526e-010	0.00765704	0.539764	0.53754
7.53566e-005	0	3.49326e-005	3.38601e-005	3.43963e-005	0.10725	2.51189e-010	0.0077594	0.535222	0.532968
7.53566e-005	0	3.41544e-005	3.30904e-005	3.36224e-005	0.106396	3.16228e-010	0.00788598	0.529572	0.527281
7.53566e-005	0	3.32147e-005	3.21614e-005	3.2688e-005	0.105333	3.98107e-010	0.00804168	0.522565	0.520229
7.53566e-005	0	3.20911e-005	3.10509e-005	3.1571e-005	0.104016	5.01187e-010	0.0082319	0.513908	0.511517
7.53566e-005	0	3.0763e-005	2.97391e-005	3.0251e-005	0.10239	6.30957e-010	0.0084622	0.503264	0.500806
7.53566e-005	0	2.92147e-005	2.82107e-005	2.87127e-005	0.100394	7.94328e-010	0.00873766	0.490255	0.487717
7.53566e-005	0	2.74386e-005	2.64591e-005	2.69489e-005	0.0979558	1e-009	0.00906179	0.474472	0.47184
7.53566e-005	0	2.54393e-005	2.44893e-005	2.49643e-005	0.095002	1.25893e-009	0.00943462	0.455502	0.452761
7.53566e-005	0	2.32357e-005	2.23211e-005	2.27784e-005	0.0914544	1.58489e-009	0.00985023	0.43295	0.43009
7.53566e-005	0	2.08647e-005	1.99923e-005	2.04285e-005	0.0872423	1.99526e-009	0.0102927	0.406521	0.403531
7.53566e-005	0	1.83803e-005	1.75573e-005	1.79688e-005	0.0823088	2.51189e-009	0.010732	0.376073	0.372956
7.53566e-005	0	1.585e-005	1.50837e-005	1.54669e-005	0.0766223	3.16228e-009	0.0111203	0.341707	0.338477
7.53566e-005	0	1.33502e-005	1.26483e-005	1.29993e-005	0.0701939	3.98107e-009	0.0113901	0.303873	0.300565
7.53566e-005	0	1.09587e-005	1.03278e-005	1.06432e-005	0.0630901	5.01187e-009	0.0114586	0.263433	0.260105
7.53566e-005	0	8.74592e-006	8.19147e-006	8.4687e-006	0.0554451	6.30957e-009	0.0112407	0.221674	0.218409
7.53566e-005	0	6.7688e-006	6.29416e-006	6.53148e-006	0.0474645	7.94328e-009	0.0106702	0.180235	0.177136
7.53566e-005	0	5.06541e-006	4.67123e-006	4.86832e-006	0.0394176	1e-008	0.00972665	0.140931	0.138107
7.53566e-005	0	3.65325e-006	3.3371e-006	3.49518e-006	0.0316151	1.25893e-008	0.00845397	0.105483	0.103028
7.53566e-005	0	2.52929e-006	2.28559e-006	2.40744e-006	0.0243704	1.58489e-008	0.00696146	0.0752154	0.0731938
7.53566e-005	0	1.67377e-006	1.49414e-006	1.58396e-006	0.0179626	1.99526e-008	0.00540208	0.0508668	0.0492981
7.53566e-005	0	1.05348e-006	9.27586e-007	9.90535e-007	0.0125899	2.51189e-008	0.00393266	0.0324801	0.0313381
7.53566e-005	0	6.27153e-007	5.43741e-007	5.85447e-007	0.00834112	3.16228e-008	0.00267496	0.0194905	0.0187138
7.53566e-005	0	3.51066e-007	2.9915e-007	3.25108e-007	0.00519162	3.98107e-008	0.00169363	0.0109397	0.010448
7.53566e-005	0	1.83685e-007	1.53517e-007	1.68601e-007	0.00301681	5.01187e-008	0.000994394	0.00571575	0.00542708
7.53566e-005	0	8.93369e-008	7.30644e-008	8.12006e-008	0.00162724	6.30957e-008	0.00053949	0.00276748	0.00261088
7.53566e-005	0	4.02282e-008	3.21156e-008	3.61719e-008	0.000811266	7.94328e-008	0.000269771	0.00123784	0.00115955
7.53566e-005	0	1.67621e-008	1.30273e-008	1.48947e-008	0.000373478	1e-007	0.000124369	0.000511468	0.000475376
7.53566e-005	0	6.5001e-009	4.90415e-009	5.70212e-009	0.000159595	1.25893e-007	5.3178e-005	0.000196427	0.000180997
7.53566e-005	0	2.38072e-009	1.73876e-009	2.05974e-009	6.4196e-005	1.58489e-007	2.13957e-005	7.1174e-005	6.49665e-005
7.53566e-005	0	8.44426e-010	5.95462e-010	7.19944e-010	2.48964e-005	1.99526e-007	8.29841e-006	2.49542e-005	2.25469e-005
7.53566e-005	0	2.98495e-010	2.02824e-010	2.50659e-010	9.56709e-006	2.51189e-007	3.18898e-006	8.71483e-006	7.78979e-006
7.53566e-005	0	1.07594e-010	7.03732e-011	8.89835e-011	3.72206e-006	3.16228e-007	1.24068e-006	3.10311e-006	2.74322e-006
7.53566e-005	0	4.02651e-011	2.53458e-011	3.28054e-011	1.49194e-006	3.98107e-007	4.97311e-007	1.14744e-006	1.00318e-006
7.53566e-005	0	1.60268e-011	9.69897e-012	1.28629e-011	6.32784e-007	5.01187e-007	2.10928e-007	4.51265e-007	3.90072e-007
7.53566e-005	0	7.01465e-012	4.06034e-012	5.53749e-012	2.95432e-007	6.30957e-007	9.84772e-008	1.94869e-007	1.66303e-007
7.53566e-005	0	3.47283e-012	1.90268e-012	2.68776e-012	1.57016e-007	7.94328e-007	5.23385e-008	9.4864e-008	7.96922e-008
7.53566e-005	0	1.95687e-012	1.00218e-012	1.47952e-012	9.54695e-008	1e-006	3.18232e-008	5.23491e-008	4.31363e-008
7.53566e-005	0	1.23024e-012	5.82962e-013	9.06603e-013	6.47282e-008	1.25893e-006	2.15761e-008	3.21343e-008	2.58987e-008
7.53566e-005	0	8.36577e-013	3.64119e-013	6.00348e-013	4.72458e-008	1.58489e-006	1.57486e-008	2.13012e-008	1.67583e-008
7.53566e-005	0	6.01024e-013	2.38849e-013	4.19936e-013	3.62175e-008	1.99526e-006	1.20725e-008	1.49049e-008	1.14292e-008
7.53566e-005	0	4.51094e-013	1.62761e-013	3.06927e-013	2.88333e-008	2.51189e-006	9.61111e-009	1.08888e-008	8.12746e-009
7.53566e-005	0	3.52626e-013	1.14727e-013	2.33677e-013	2.37899e-008	3.16228e-006	7.92998e-009	8.27681e-009	6.00378e-009
7.53566e-005	0	2.86369e-013	8.30585e-014	1.84714e-013	2.0331e-008	3.98107e-006	6.77701e-009	6.51838e-009	4.58157e-009
7.53566e-005	0	2.39901e-013	6.09158e-014	1.50409e-013	1.78985e-008	5.01187e-006	5.96618e-009	5.26795e-009	3.57004e-009
7.53566e-005	0	2.05368e-013	4.46328e-014	1.25e-013	1.60735e-008	6.30957e-006	5.35783e-009	4.32074e-009	2.80516e-009
7.53566e-005	0	1.77688e-013	3.23736e-014	1.05031e-013	1.45315e-008	7.94328e-006	4.84382e-009	3.56121e-009	2.2016e-009
7.53566e-005	0	1.52955e-013	2.30917e-014	8.80233e-014	1.29863e-008	1e-005	4.32878e-009	2.91531e-009	1.71042e-009
0.000119432	0	6.03727e-005	5.86213e-005	5.9497e-005	0.175135	1e-011	0.00656023	0.665714	0.663808
0.000119432	0	6.03149e-005	5.85641e-005	5.94395e-005	0.175078	1.25893e-011	0.00656654	0.665499	0.663592
0.000119432	0	6.02423e-005	5.84923e-005	5.93673e-005	0.175007	1.58489e-011	0.00657449	0.665229	0.66332
0.000119432	0	6.01512e-005	5.8402e-005	5.92766e-005	0.174918	1.99526e-011	0.00658449	0.664889	0.662977
0.000119432	0	6.00367e-005	5.82887e-005	5.91627e-005	0.174805	2.51189e-011	0.00659707	0.664462	0.662546
0.000119432	0	5.98932e-005	5.81465e-005	5.90198e-005	0.174664	3.16228e-011	0.0066129	0.663924	0.662003
0.000119432	0	5.97132e-005	5.79684e-005	5.88408e-005	0.174486	3.98107e-011	0.00663282	0.663248	0.661321
0.000119432	0	5.9488e-005	5.77454e-005	5.86167e-005	0.174262	5.01187e-011	0.00665786	0.662397	0.660463
0.000119432	0	5.92065e-005	5.74667e-005	5.83366e-005	0.173981	6.30957e-011	0.00668935	0.661328	0.659385
0.000119432	0	5.88552e-005	5.71189e-005	5.79871e-005	0.173628	7.94328e-011	0.00672891	0.659984	0.65803
0.000119432	0	5.84179e-005	5.66861e-005	5.7552e-005	0.173185	1e-010	0.00677862	0.658297	0.656328
0.000119432	0	5.78752e-005	5.61489e-005	5.7012e-005	0.172629	1.25893e-010	0.00684102	0.656179	0.654192
0.000119432	0	5.72036e-005	5.54842e-005	5.63439e-005	0.171934	1.58489e-010	0.0069193	0.653521	0.651512
0.000119432	0	5.63764e-005	5.46658e-005	5.55211e-005	0.171063	1.99526e-010	0.00701739	0.650192	0.648154
0.000119432	0	5.53631e-005	5.36633e-005	5.45132e-005	0.169976	2.51189e-010	0.00714011	0.646025	0.643951
0.000119432	0	5.41297e-005	5.24435e-005	5.32866e-005	0.168622	3.16228e-010	0.00729338	0.640818	0.6387
0.000119432	0	5.26405e-005	5.09712e-005	5.18058e-005	0.166938	3.98107e-010	0.00748431	0.634324	0.63215
0.000119432	0	5.08598e-005	4.92113e-005	5.00355e-005	0.16485	5.01187e-010	0.00772133	0.626244	0.624001
0.000119432	0	4.87549e-005	4.71321e-005	4.79435e-005	0.162274	6.30957e-010	0.00801415	0.616223	0.613895
0.000119432	0	4.6301e-005	4.47099e-005	4.55055e-005	0.15911	7.94328e-010	0.00837353	0.603843	0.601411
0.000119432	0	4.34863e-005	4.19338e-005	4.27101e-005	0.155246	1e-009	0.00881053	0.588626	0.586067
0.000119432	0	4.03177e-005	3.88121e-005	3.95649e-005	0.150564	1.25893e-009	0.009335	0.570042	0.567331
0.000119432	0	3.68252e-005	3.53758e-005	3.61005e-005	0.144942	1.58489e-009	0.00995311	0.547522	0.544632
0.000119432	0	3.30676e-005	3.16849e-005	3.23762e-005	0.138267	1.99526e-009	0.0106624	0.520519	0.517422
0.000119432	0	2.91302e-005	2.78257e-005	2.8478e-005	0.130448	2.51189e-009	0.0114453	0.488561	0.485236
0.000119432	0	2.51199e-005	2.39056e-005	2.45127e-005	0.121435	3.16228e-009	0.012261	0.451351	0.44779
0.000119432	0	2.11582e-005	2.00457e-005	2.06019e-005	0.111247	3.98107e-009	0.0130355	0.408919	0.405133
0.000119432	0	1.73679e-005	1.6368e-005	1.6868e-005	0.0999888	5.01187e-009	0.0136575	0.361764	0.357797
0.000119432	0	1.3861e-005	1.29823e-005	1.34217e-005	0.0878725	6.30957e-009	0.0139832	0.310998	0.306937
0.000119432	0	1.07276e-005	9.97533e-006	1.03515e-005	0.0752244	7.94328e-009	0.0138612	0.258405	0.25438
0.000119432	0	8.02794e-006	7.40323e-006	7.71558e-006	0.0624712	1e-008	0.0131762	0.206346	0.202519
0.000119432	0	5.78988e-006	5.28882e-006	5.53935e-006	0.0501054	1.25893e-008	0.0119017	0.157459	0.154003
0.000119432	0	4.00857e-006	3.62233e-006	3.81545e-006	0.0386236	1.58489e-008	0.0101335	0.114181	0.111239
0.000119432	0	2.65268e-006	2.368e-006	2.51034e-006	0.0284682	1.99526e-008	0.00808064	0.0782868	0.0759401
0.000119432	0	1.66962e-006	1.47009e-006	1.56986e-006	0.0199531	2.51189e-008	0.00600609	0.0505162	0.0487721
0.000119432	0	9.93947e-007	8.61752e-007	9.27849e-007	0.0132195	3.16228e-008	0.00414609	0.0305412	0.0293374
0.000119432	0	5.56389e-007	4.74109e-007	5.15249e-007	0.00822797	3.98107e-008	0.00265082	0.0172275	0.0164579
0.000119432	0	2.91115e-007	2.43303e-007	2.67209e-007	0.0047812	5.01187e-008	0.00156572	0.00902843	0.0085739
0.000119432	0	1.41586e-007	1.15797e-007	1.28691e-007	0.00257895	6.30957e-008	0.000852321	0.00437896	0.00413156
0.000119432	0	6.3756e-008	5.08986e-008	5.73273e-008	0.00128574	7.94328e-008	0.000426947	0.00196038	0.00183647
0.000119432	0	2.65655e-008	2.06464e-008	2.36059e-008	0.000591908	1e-007	0.000196993	0.00081036	0.000753192
0.000119432	0	1.03017e-008	7.77237e-009	9.03705e-009	0.000252935	1.25893e-007	8.42608e-005	0.000311273	0.000286823
0.000119432	0	3.7731e-009	2.75569e-009	3.2644e-009	0.000101741	1.58489e-007	3.39065e-005	0.000112796	0.000102959
0.000119432	0	1.33829e-009	9.43721e-010	1.14101e-009	3.94572e-005	1.99526e-007	1.31514e-005	3.95482e-005	3.57331e-005
0.000119432	0	4.73071e-010	3.21447e-010	3.97259e-010	1.51625e-005	2.51189e-007	5.05402e-006	1.38117e-005	1.23456e-005
0.000119432	0	1.70521e-010	1.11531e-010	1.41026e-010	5.89893e-006	3.16228e-007	1.96629e-006	4.91797e-006	4.34761e-006
0.000119432	0	6.38144e-011	4.01694e-011	5.19919e-011	2.36451e-006	3.98107e-007	7.88166e-007	1.81853e-006	1.58989e-006
0.000119432	0	2.54002e-011	1.53715e-011	2.03858e-011	1.00287e-006	5.01187e-007	3.3429e-007	7.1519e-007	6.18208e-007
0.000119432	0	1.11172e-011	6.43505e-012	8.77613e-012	4.68217e-007	6.30957e-007	1.56072e-007	3.08839e-007	2.63566e-007
0.000119432	0	5.50394e-012	3.01547e-012	4.25971e-012	2.48847e-007	7.94328e-007	8.2949e-008	1.50346e-007	1.26301e-007
0.000119432	0	3.10136e-012	1.58831e-012	2.34483e-012	1.51305e-007	1e-006	5.04351e-008	8.29657e-008	6.83649e-008
0.000119432	0	1.94976e-012	9.23911e-013	1.43684e-012	1.02585e-007	1.25893e-006	3.4195e-008	5.09282e-008	4.10458e-008
0.000119432	0	1.32585e-012	5.77076e-013	9.51465e-013	7.48778e-008	1.58489e-006	2.49593e-008	3.37594e-008	2.65595e-008
0.000119432	0	9.52536e-013	3.78541e-013	6.65538e-013	5.73995e-008	1.99526e-006	1.91332e-008	2.36222e-008	1.81136e-008
0.000119432	0	7.14919e-013	2.57952e-013	4.86436e-013	4.56967e-008	2.51189e-006	1.52322e-008	1.72572e-008	1.28809e-008
0.000119432	0	5.58862e-013	1.81826e-013	3.70344e-013	3.77036e-008	3.16228e-006	1.25679e-008	1.31176e-008	9.51513e-009
0.000119432	0	4.53853e-013	1.31636e-013	2.92745e-013	3.22217e-008	3.98107e-006	1.07406e-008	1.03307e-008	7.26113e-009
0.000119432	0	3.80209e-013	9.65428e-014	2.38376e-013	2.83666e-008	5.01187e-006	9.45554e-009	8.34894e-009	5.65801e-009
0.000119432	0	3.25478e-013	7.07365e-014	1.98107e-013	2.54742e-008	6.30957e-006	8.49139e-009	6.84775e-009	4.44577e-009
0.000119432	0	2.8161e-013	5.13076e-014	1.66459e-013	2.30303e-008	7.94328e-006	7.67676e-009	5.644e-009	3.48922e-009
0.000119432	0	2.42412e-013	3.6597e-014	1.39504e-013	2.05815e-008	1e-005	6.86049e-009	4.62035e-009	2.71078e-009
0.000189287	0	9.56874e-005	9.29116e-005	9.42995e-005	0.277579	1e-011	0.00539044	0.759403	0.757838
0.000189287	0	9.55959e-005	9.2821e-005	9.42084e-005	0.27749	1.25893e-011	0.0053966	0.759227	0.75766
0.000189287	0	9.54808e-005	9.2707e-005	9.40939e-005	0.277377	1.58489e-011	0.00540437	0.759005	0.757436
0.000189287	0	9.53363e-005	9.25639e-005	9.39501e-005	0.277235	1.99526e-011	0.00541415	0.758726	0.757154
0.000189287	0	9.51549e-005	9.23843e-005	9.37696e-005	0.277057	2.51189e-011	0.00542646	0.758375	0.756799
0.000189287	0	9.49274e-005	9.2159e-005	9.35432e-005	0.276832	3.16228e-011	0.00544196	0.757933	0.756352
0.000189287	0	9.46422e-005	9.18767e-005	9.32594e-005	0.27655	3.98107e-011	0.00546147	0.757376	0.75579
0.000189287	0	9.42852e-005	9.15233e-005	9.29042e-005	0.276196	5.01187e-011	0.00548604	0.756676	0.755083
0.000189287	0	9.3839e-005	9.10815e-005	9.24603e-005	0.27575	6.30957e-011	0.00551698	0.755795	0.754193
0.000189287	0	9.32823e-005	9.05304e-005	9.19063e-005	0.275191	7.94328e-011	0.00555594	0.754688	0.753074
0.000189287	0	9.25892e-005	8.98443e-005	9.12168e-005	0.274489	1e-010	0.005605	0.753294	0.751666
0.000189287	0	9.17289e-005	8.89929e-005	9.03609e-005	0.273608	1.25893e-010	0.00566677	0.751543	0.749897
0.000189287	0	9.06645e-005	8.79395e-005	8.9302e-005	0.272505	1.58489e-010	0.00574457	0.749341	0.747673
0.000189287	0	8.93535e-005	8.66422e-005	8.79979e-005	0.271126	1.99526e-010	0.00584254	0.746575	0.744878
0.000189287	0	8.77475e-005	8.50535e-005	8.64005e-005	0.269403	2.51189e-010	0.00596586	0.743103	0.74137
0.000189287	0	8.57927e-005	8.31201e-005	8.44564e-005	0.267256	3.16228e-010	0.00612108	0.738746	0.736969
0.000189287	0	8.34324e-005	8.07865e-005	8.21094e-005	0.264587	3.98107e-010	0.00631634	0.733286	0.731451
0.000189287	0	8.06099e-005	7.79971e-005	7.93035e-005	0.261279	5.01187e-010	0.00656174	0.72645	0.724544
0.000189287	0	7.72738e-005	7.47019e-005	7.59878e-005	0.257195	6.30957e-010	0.00686968	0.717905	0.71591
0.000189287	0	7.33846e-005	7.08628e-005	7.21237e-005	0.25218	7.94328e-010	0.00725512	0.707247	0.70514
0.000189287	0	6.89234e-005	6.64628e-005	6.76931e-005	0.246056	1e-009	0.00773565	0.693989	0.691742
0.000189287	0	6.39014e-005	6.1515e-005	6.27082e-005	0.238636	1.25893e-009	0.00833094	0.677557	0.675138
0.000189287	0	5.83659e-005	5.60687e-005	5.72173e-005	0.229725	1.58489e-009	0.0090615	0.657283	0.654651
0.000189287	0	5.24103e-005	5.02188e-005	5.13146e-005	0.219145	1.99526e-009	0.00994477	0.632432	0.629544
0.000189287	0	4.61698e-005	4.41022e-005	4.5136e-005	0.206752	2.51189e-009	0.010989	0.602233	0.599041
0.000189287	0	3.98137e-005	3.7889e-005	3.88514e-005	0.192468	3.16228e-009	0.0121826	0.565946	0.562408
0.000189287	0	3.35346e-005	3.17713e-005	3.2653e-005	0.176321	3.98107e-009	0.0134781	0.52301	0.519095
0.000189287	0	2.75272e-005	2.59424e-005	2.67348e-005	0.158477	5.01187e-009	0.0147731	0.473231	0.46894
0.000189287	0	2.1969e-005	2.05762e-005	2.12726e-005	0.139273	6.30957e-009	0.0158964	0.417044	0.412426
0.000189287	0	1.70026e-005	1.58104e-005	1.64065e-005	0.119227	7.94328e-009	0.0166115	0.355778	0.350953
0.000189287	0	1.27238e-005	1.17337e-005	1.22288e-005	0.0990134	1e-008	0.0166594	0.29182	0.286981
0.000189287	0	9.17664e-006	8.3825e-006	8.77957e-006	0.0794143	1.25893e-008	0.0158438	0.228514	0.223912
0.000189287	0	6.35336e-006	5.74119e-006	6.04728e-006	0.0612163	1.58489e-008	0.0141343	0.169639	0.165534
0.000189287	0	4.20436e-006	3.75315e-006	3.97875e-006	0.0451205	1.99526e-008	0.0117246	0.118645	0.11524
0.000189287	0	2.64626e-006	2.33001e-006	2.48813e-006	0.0316246	2.51189e-008	0.00898892	0.0777665	0.0751562
0.000189287	0	1.57535e-006	1.36583e-006	1.47059e-006	0.0209522	3.16228e-008	0.00634666	0.0475561	0.0457133
0.000189287	0	8.81846e-007	7.51437e-007	8.16642e-007	0.0130409	3.98107e-008	0.00411964	0.027032	0.0258359
0.000189287	0	4.61401e-007	3.85621e-007	4.23511e-007	0.00757795	5.01187e-008	0.00245615	0.0142343	0.0135213
0.000189287	0	2.24406e-007	1.83531e-007	2.03969e-007	0.00408749	6.30957e-008	0.00134416	0.00692266	0.00653249
0.000189287	0	1.0105e-007	8.06714e-008	9.08606e-008	0.00203783	7.94328e-008	0.00067518	0.00310354	0.00290757
0.000189287	0	4.21048e-008	3.27234e-008	3.74141e-008	0.000938142	1e-007	0.000311936	0.00128377	0.00119324
0.000189287	0	1.63277e-008	1.23188e-008	1.43232e-008	0.000400888	1.25893e-007	0.000133502	0.00049326	0.000454523
0.000189287	0	5.98016e-009	4.36762e-009	5.17389e-009	0.000161255	1.58489e-007	5.3733e-005	0.000178763	0.000163174
0.000189287	0	2.12112e-009	1.49575e-009	1.80843e-009	6.25376e-005	1.99526e-007	2.08433e-005	6.26803e-005	5.66338e-005
0.000189287	0	7.49792e-010	5.09476e-010	6.29634e-010	2.40317e-005	2.51189e-007	8.01022e-006	2.18906e-005	1.9567e-005
0.000189287	0	2.70266e-010	1.76771e-010	2.23519e-010	9.34948e-006	3.16228e-007	3.11645e-006	7.79469e-006	6.8907e-006
0.000189287	0	1.01142e-010	6.36663e-011	8.24043e-011	3.74761e-006	3.98107e-007	1.2492e-006	2.88226e-006	2.51989e-006
0.000189287	0	4.02579e-011	2.43629e-011	3.23104e-011	1.5895e-006	5.01187e-007	5.29831e-007	1.13354e-006	9.79826e-007
0.000189287	0	1.76202e-011	1.01992e-011	1.39097e-011	7.42098e-007	6.30957e-007	2.47366e-007	4.89492e-007	4.17737e-007
0.000189287	0	8.72345e-012	4.77936e-012	6.7514e-012	3.94409e-007	7.94328e-007	1.3147e-007	2.3829e-007	2.0018e-007
0.000189287	0	4.91549e-012	2.51738e-012	3.71643e-012	2.39811e-007	1e-006	7.99369e-008	1.31496e-007	1.08355e-007
0.000189287	0	3.09026e-012	1.46435e-012	2.27731e-012	1.62591e-007	1.25893e-006	5.41972e-008	8.07185e-008	6.50553e-008
